,keys,values
236,get,"[('year', 2), ('quite', 1), ('used', 1), ('wear', 1), ('better', 2), ('first', 2), ('retainers', 1), ('it;', 1), ('every', 2), ('single', 1), ('next', 1), ('leastablaze', 1), ('night', 2), ('weird', 1), ('setting', 1), ('ablaze', 1), ('wife', 1), ('jail', 1), ('niecehttptcoevahouczaablaze', 1), ('six', 1), ('man', 2), ('years', 1), ('spilt', 1), ('mayonnaise', 1), ('mom', 2), ('didnt', 1), ('accident', 2), ('thatmom', 1), ('truck', 1), ('home', 3), ('wished', 1), ('fast', 2), ('around', 1), ('im', 4), ('godaccident', 1), ('car', 2), ('horrible', 1), ('finally', 2), ('past', 1), ('able', 1), ('thank', 1), ('sunday', 1), ('silverwood', 1), ('bloody', 1), ('roller', 1), ('murder', 1), ('coaster', 1), ('screaming', 1), ('moment', 1), ('behind', 1), ('scary', 1), ('aftershockaftershock', 1), ('guy', 1), ('randomthoughtambulance', 1), ('justsaying', 1), ('run', 2), ('lucky', 1), ('ambulance', 1), ('sorry', 1), ('annihilated', 3), ('wont', 2), ('acarewornheart', 1), ('un', 1), ('fella', 1), ('good', 5), ('went', 1), ('fact', 1), ('stopped', 1), ('injury', 1), ('moreannihilated', 1), ('quickly', 2), ('short', 1), ('ball', 1), ('even', 1), ('day', 4), ('minus', 1), ('toenail', 1), ('tryouts', 1), ('ready', 1), ('bucs', 1), ('gameannihilated', 1), ('thereapocalypse', 1), ('soon', 1), ('taylor', 1), ('gonna', 2), ('fight', 1), ('coefficient', 1), ('aberdeenfc', 1), ('tomorrow', 1), ('luck', 1), ('plz', 1), ('aberdeenfanpage', 1), ('armageddonarmageddon', 1), ('points', 1), ('rohnertparkdps', 1), ('right', 2), ('staff', 1), ('pdarmageddon', 1), ('funny', 1), ('youre', 3), ('goofballs', 1), ('stage', 1), ('isnt', 1), ('lights', 1), ('help', 1), ('country', 1), ('violent', 1), ('poor', 1), ('army', 1), ('ap', 1), ('control', 1), ('killings', 1), ('back', 1), ('peace', 1), ('peoplearmy', 1), ('involved', 1), ('bring', 1), ('mageavexis', 1), ('things', 2), ('lt;', 1), ('attackedattacked', 1), ('httptcovirxkgmpcavalanche', 1), ('purchase', 1), ('neal', 1), ('great', 1), ('one', 4), ('rigga', 1), ('avalanche', 1), ('time', 3), ('shirt', 1), ('deal', 1), ('music', 1), ('battle', 1), ('du', 1), ('rap', 1), ('gon', 1), ('mebattle', 1), ('hair', 1), ('hereblaze', 1), ('fade', 1), ('moment', 2), ('gets', 1), ('weekend', 1), ('poverty', 1), ('need', 2), ('sweat', 1), ('blazing', 1), ('beating', 1), ('sun', 1), ('every', 1), ('bullets', 1), ('bekahw', 1), ('thanks', 1), ('meblazing', 1), ('hours', 1), ('cab', 1), ('feet', 1), ('waited', 1), ('bleedingbleeding', 1), ('adrianpeel', 1), ('clicks', 1), ('could', 1), ('playedblewup', 1), ('see', 1), ('weloverobdyrdek', 1), ('thats', 1), ('clue', 1), ('damn', 1), ('blew', 1), ('many', 2), ('tried', 1), ('loving', 1), ('welfare', 1), ('spongea', 1), ('society', 2), ('load', 1), ('blight', 1), ('httptcorrzbzgonblight', 1), ('away', 1), ('blight', 1), ('gates', 1), ('taint', 1), ('anellatulip', 1), ('let', 1), ('open', 1), ('itblight', 1), ('put', 1), ('magisters', 1), ('train', 2), ('breaksblizzard', 1), ('lets', 1), ('hype', 1), ('overwatch', 1), ('rolling', 1), ('caution', 1), ('blizzardfans', 1), ('arent', 1), ('lucio', 1), ('though', 2), ('error', 1), ('windows', 1), ('httptcokhsbzkfdoblizzard', 1), ('updated', 1), ('blizzard', 1), ('bout', 1), ('okayyyyyy', 1), ('bubblycuteone', 1), ('ima', 1), ('ok', 1), ('act', 1), ('thoblizzard', 1), ('gone', 1), ('bloodblood', 1), ('papcrdoll', 1), ('deactivate', 1), ('sg', 1), ('respect', 1), ('blown', 5), ('choice', 1), ('choicesblownup', 1), ('leave', 1), ('mentions', 1), ('salty', 1), ('mini', 1), ('creeper', 1), ('flying', 1), ('uhc', 1), ('rnblownup', 1), ('kicked', 1), ('ur', 1), ('win', 2), ('taylorswift', 1), ('bump', 1), ('probably', 2), ('httptcokolmzbzpz', 1), ('approval', 1), ('libraryeliza', 1), ('hes', 3), ('musicadvisoryblownup', 1), ('james', 1), ('far', 1), ('th', 1), ('last', 1), ('sense', 1), ('gone', 2), ('huge', 1), ('target', 1), ('week', 1), ('princessduck', 1), ('could', 1), ('soonblownup', 1), ('wanted', 1), ('espn', 1), ('upblownup', 1), ('turn', 1), ('body', 2), ('bagbodybag', 1), ('heart', 1), ('zipped', 1), ('bagging', 1), ('mattbez', 1), ('saying', 2), ('bangin', 1), ('rosebodybagging', 1), ('oh', 1), ('going', 1), ('shes', 1), ('bomb', 1), ('mail', 1), ('picture', 1), ('ass', 1), ('feels', 1), ('bombedbombed', 1), ('like', 3), ('would', 2), ('cheetosarabia', 1), ('cheetos', 1), ('try', 2), ('crudes', 1), ('grab', 1), ('ill', 1), ('rlauren', 1), ('laurenbombed', 1), ('batista', 1), ('hope', 1), ('xojademarie', 1), ('bombed', 2), ('upgrade', 1), ('infrastructure', 1), ('ugly', 1), ('bad', 2), ('going', 1), ('situation', 1), ('us', 2), ('sustainabilitybridgecollapse', 1), ('httptcongehhgyga', 1), ('usa', 1), ('burning', 3), ('followers', 1), ('must', 1), ('hot', 1), ('httpstcospxlbbdrbuildingsburning', 1), ('buildingsloses', 1), ('burnedburned', 2), ('wildlionx', 1), ('others', 2), ('dont', 6), ('shower', 1), ('toilet', 1), ('gtfo', 1), ('second', 1), ('taking', 1), ('someone', 2), ('flushes', 1), ('flameburned', 1), ('burned', 2), ('twice', 1), ('practice', 1), ('dat', 1), ('watch', 1), ('allpro', 1), ('squad', 1), ('fool', 1), ('coverage', 1), ('materialburned', 1), ('dude', 1), ('lou', 1), ('holtzburning', 1), ('desire', 1), ('bored', 1), ('morning', 1), ('life', 1), ('goals', 1), ('enough', 1), ('runs', 1), ('buildings', 1), ('hit', 1), ('living', 1), ('itburningbuildings', 1), ('scared', 1), ('girl', 1), ('days', 1), ('appleofficlal', 1), ('migrating', 1), ('work', 1), ('completecatastrophe', 1), ('iphoto', 1), ('trying', 1), ('hrsto', 1), ('photo', 1), ('catastrophe', 2), ('wasted', 1), ('emotional', 1), ('total', 1), ('tweets', 1), ('make', 1), ('pisces', 1), ('sound', 1), ('catastrophecatastrophe', 1), ('caused', 1), ('least', 1), ('line', 1), ('three', 1), ('bottom', 1), ('friends', 1), ('+catastrophe', 1), ('people', 1), ('reckless', 1), ('masochisticmage', 1), ('+', 1), ('ah', 1), ('amp;', 1), ('ibiza', 1), ('talk', 1), ('fall', 1), ('pill', 1), ('dannyjohnjules', 1), ('pop', 1), ('go', 1), ('cliff', 1), ('real', 1), ('christielinfordclifffall', 1), ('spencerfearon', 1), ('drunk', 1), ('ferry', 1), ('face', 1), ('clifffall', 1), ('almost', 1), ('boat', 1), ('open', 1), ('want', 2), ('knocking', 1), ('crack', 1), ('fall', 1), ('play', 1), ('partcollapse', 1), ('feeling', 1), ('collapse', 1), ('implode', 1), ('hero', 1), ('lol', 1), ('maybe', 1), ('portable', 1), ('collapsed', 2), ('nocollapsed', 1), ('said', 1), ('u', 1), ('clothes', 1), ('broke', 1), ('x', 1), ('rid', 1), ('closet', 1), ('httptcoikfmektpcxcollapsed', 1), ('answers', 1), ('answer', 1), ('quora', 1), ('track', 1), ('collided', 1), ('journey', 1), ('cows', 1), ('well', 1), ('medium', 1), ('expensivecrash', 1), ('hey', 1), ('another', 1), ('bought', 1), ('endorsement', 1), ('meinlcymbals', 1), ('crash', 1), ('starting', 1), ('popeyes', 1), ('crushed', 2), ('bout', 1), ('dothrakicrushed', 1), ('bro', 1), ('westerosnah', 1), ('dothraki', 1), ('came', 1), ('commenters', 1), ('youtube', 1), ('underestimate', 1), ('smfhcurfew', 1), ('curfew', 3), ('reddakushgodd', 1), ('months', 1), ('said', 1), ('pays', 1), ('lies', 1), ('freedom', 1), ('donthatecurfew', 1), ('sometimes', 1), ('oldest', 1), ('httptcooicmagasicurfew', 1), ('u', 2), ('ten', 1), ('recruiting', 1), ('heres', 1), ('nuggetscyclone', 1), ('cyclone', 1), ('hoops', 1), ('football', 1), ('big', 1), ('annual', 1), ('media', 1), ('ascend', 1), ('valuesdamage', 1), ('thelegendblue', 1), ('cozmo', 1), ('theyll', 1), ('damage', 2), ('max', 1), ('allow', 1), ('extremely', 1), ('yeah', 1), ('high', 1), ('thedamage', 1), ('bradleybrad', 1)]"
238,every,"[('year', 2), ('quite', 1), ('used', 1), ('wear', 1), ('better', 1), ('first', 1), ('retainers', 1), ('get', 2), ('it;', 1), ('single', 1), ('next', 1), ('leastablaze', 1), ('night', 1), ('weird', 1), ('gift', 1), ('ablaze', 1), ('\x89û', 1), ('like', 2), ('kiss', 1), ('httpstcocyompzazablaze', 1), ('city', 1), ('skyline', 1), ('lips', 1), ('set', 1), ('upon', 1), ('hearts', 1), ('everyone', 1), ('attack', 1), ('titan', 1), ('posters', 1), ('im', 1), ('coiffed', 1), ('enjoyed', 1), ('liveaction', 1), ('see', 1), ('reminded', 1), ('freshly', 1), ('clean', 1), ('time', 4), ('apocalypseapocalypse', 1), ('sweat', 1), ('blazing', 1), ('beating', 1), ('sun', 1), ('get', 1), ('bullets', 1), ('bekahw', 1), ('thanks', 1), ('meblazing', 1), ('humanity', 1), ('amp;', 2), ('httpstcogaaenodublight', 1), ('refugee', 1), ('tragedy', 1), ('palestinian', 1), ('living', 1), ('shame', 1), ('israeli', 1), ('blight', 1), ('play', 1), ('gave', 1), ('ranked', 1), ('cool', 1), ('wins', 1), ('would', 1), ('special', 1), ('card', 1), ('long', 1), ('te\x89û', 1), ('httptcovqyabjnblizzard', 1), ('back', 1), ('secondblownup', 1), ('probably', 1), ('yeah', 1), ('spammers', 1), ('worth', 1), ('blown', 1), ('bc', 1), ('many', 1), ('troylercraft', 1), ('twitter', 1), ('already', 1), ('burning', 1), ('lou', 1), ('holtzburning', 1), ('things', 1), ('youre', 1), ('desire', 1), ('bored', 1), ('morning', 1), ('life', 1), ('goals', 1), ('enough', 1), ('dont', 1), ('planes', 1), ('went', 1), ('getting', 1), ('water', 1), ('fightbushfires', 1), ('fires', 1), ('ohh', 1), ('bush', 1), ('spain', 1), ('one', 2), ('swimming', 1), ('dacherryontop', 1), ('charles', 1), ('casualtiescasualties', 1), ('life', 1), ('alcoholandmetal', 1), ('people', 1), ('trusted', 1), ('fix', 1), ('+', 1), ('anything', 1), ('pretty', 1), ('catastrophic', 1), ('baseball', 1), ('assume', 1), ('nuclear', 1), ('dies', 1), ('stream', 1), ('audio', 1), ('much', 1), ('attackcatastrophic', 1), ('game', 1), ('crush', 1), ('httptcofsycmnfcrush', 1), ('day', 1), ('men', 1), ('fucking', 1), ('charcoal', 1), ('diamond', 1), ('pressed', 1), ('side', 1), ('stress', 1), ('crushed', 1), ('piece', 1), ('hard', 1), ('handled', 1), ('corcrushed', 1), ('well', 1), ('exceptionally', 1)]"
1250,match,"[('year', 1), ('whosannihilated', 1), ('brock', 1), ('last', 1), ('lesnarcena', 1), ('guy', 1), ('thats', 1), ('summerslam', 1), ('great', 1), ('sirbrandonknt', 1), ('annihilated', 1), ('exactly', 1), ('nhlducks', 1), ('st', 1), ('louis', 1), ('welovela', 1), ('defense', 1), ('blues', 1), ('avalanche', 1), ('sportsroadhouseavalanche', 1), ('httptcovrvcomh', 1), ('vs', 1)]"
1037,johns,"[('year', 1), ('whats', 1), ('last', 1), ('st', 1), ('check', 1), ('httptcohpvodudipambulance', 1), ('parking', 1), ('lot', 1), ('said', 1), ('ambulance', 1), ('kiwikaryn', 1), ('httptcodiblzocrash', 1), ('island', 1), ('crash', 1), ('reported', 1), ('fatal', 1)]"
1038,httptcohpvodudipambulance,"[('year', 1), ('whats', 1), ('last', 1), ('johns', 1), ('st', 1), ('check', 1), ('parking', 1), ('lot', 1), ('said', 1), ('ambulance', 1), ('kiwikaryn', 1)]"
1040,lot,"[('year', 1), ('whats', 1), ('last', 1), ('johns', 1), ('st', 1), ('check', 1), ('httptcohpvodudipambulance', 1), ('parking', 2), ('said', 1), ('ambulance', 1), ('kiwikaryn', 1), ('httptcocxdjapzxmparmageddon', 1), ('dvd', 1), ('auction', 1), ('sixth', 1), ('die', 1), ('movies', 1), ('brucewillis', 1), ('l', 1), ('monkeys', 1), ('entertainment', 1), ('armageddon', 1), ('ebay', 1), ('hard', 1), ('b', 1), ('attackattack', 1), ('little', 1), ('mentality', 1), ('fact', 1), ('went', 1), ('atomic', 1), ('boy', 1), ('says', 1), ('bombs', 1), ('fat', 1), ('man', 1), ('called', 1), ('help', 1), ('amp;', 1), ('skirt', 1), ('blewup', 1), ('getting', 1), ('wind', 1), ('car', 1), ('blew', 1), ('guy', 1), ('whistled', 1), ('searching', 1), ('feel', 1), ('soul', 1), ('cycling', 1), ('exacerbated', 1), ('athletics', 1), ('requiredblight', 1), ('doping', 1), ('fan', 1), ('world', 1), ('monetary', 1), ('reward', 1), ('sorry', 1), ('blight', 1), ('countries', 1), ('conflictbombed', 1), ('im', 1), ('obviously', 1), ('johnejefferson', 1), ('antpips', 1), ('fleeing', 1), ('aware', 1), ('bombed', 1)]"
1042,kiwikaryn,"[('year', 1), ('whats', 1), ('last', 1), ('johns', 1), ('st', 1), ('check', 1), ('httptcohpvodudipambulance', 1), ('parking', 1), ('lot', 1), ('said', 1), ('ambulance', 1)]"
1041,said,"[('year', 1), ('whats', 1), ('last', 1), ('johns', 1), ('st', 1), ('check', 1), ('httptcohpvodudipambulance', 1), ('parking', 1), ('lot', 1), ('ambulance', 1), ('kiwikaryn', 1), ('saw', 1), ('tv', 1), ('attacked', 1), ('gun', 1), ('digging', 1), ('plane', 1), ('itattacked', 1), ('student', 1), ('fukushima', 1), ('program', 1), ('army', 1), ('us', 2), ('uranium', 1), ('machine', 1), ('flew', 1), ('mine', 1), ('air', 1), ('right', 1), ('office', 1), ('fire', 1), ('horno', 1), ('pendleton', 1), ('blazeblaze', 1), ('base', 1), ('media', 1), ('blizzard', 1), ('guess', 1), ('rolo', 1), ('mom', 3), ('tonightblizzard', 1), ('wants', 1), ('dq', 1), ('really', 1), ('bloody', 1), ('sitting', 1), ('chairbloody', 1), ('chxrmingprince', 1), ('hope', 1), ('jonesluna', 1), ('folding', 1), ('back', 3), ('arms', 1), ('specific', 1), ('feminist', 1), ('kurtschlichter', 1), ('sexist', 1), ('japan', 1), ('valuesbombed', 1), ('liberal', 1), ('falphil', 1), ('traditional', 1), ('compassion', 1), ('bs', 1), ('bombed', 1), ('sureshpprabhu', 1), ('collapsebridgecollapse', 1), ('made', 1), ('point', 1), ('ameenshaikh', 1), ('bridge', 1), ('make', 1), ('lying', 1), ('wanted', 1), ('sir', 1), ('basildudin', 1), ('collapsecollapse', 1), ('saudies', 1), ('barbaric', 1), ('stop', 1), ('austrian', 1), ('economy', 1), ('project', 1), ('relive', 1), ('many', 1), ('coming', 1), ('iowa', 1), ('school', 1), ('asked', 1), ('high\x89û\x9dcollapsed', 1), ('pancakes', 1), ('high', 1), ('collapsed', 3), ('city', 1), ('\x89ûïthehighfessions', 1), ('came', 2), ('friend', 1), ('blastedi', 1), ('lol', 1), ('maybe', 1), ('portable', 1), ('finally', 1), ('nocollapsed', 1), ('u', 1), ('get', 1), ('clothes', 1), ('broke', 1), ('x', 1), ('rid', 1), ('closet', 1), ('almost', 1), ('wish', 1), ('bc', 1), ('moderately', 1), ('fuckcollapsed', 1), ('true', 1), ('train', 1), ('claire', 1), ('police', 1), ('httptcokqpkydthjcollided', 1), ('collided', 2), ('county', 1), ('suv', 1), ('man', 1), ('sentenced', 1), ('chippewa', 1), ('eau', 1), ('drunk', 1), ('everyone', 2), ('amp;', 1), ('another', 1), ('posted', 1), ('like', 1), ('car', 1), ('loved', 1), ('picture', 1), ('thecollided', 1), ('daughter', 1), ('looked', 1), ('nopecurfew', 1), ('curfew', 1), ('curfewcurfew', 1), ('emmychappy', 1), ('go', 1), ('oclock', 1), ('home', 1), ('smfhcurfew', 1), ('curfew', 1), ('reddakushgodd', 1), ('months', 1), ('get', 1), ('time', 1)]"
1039,parking,"[('year', 1), ('whats', 1), ('last', 1), ('johns', 1), ('st', 1), ('check', 1), ('httptcohpvodudipambulance', 1), ('lot', 2), ('said', 1), ('ambulance', 1), ('kiwikaryn', 1), ('help', 1), ('amp;', 1), ('skirt', 1), ('blewup', 1), ('getting', 1), ('wind', 1), ('car', 1), ('blew', 1), ('guy', 1), ('whistled', 1)]"
230,quite,"[('year', 1), ('used', 1), ('wear', 1), ('better', 1), ('first', 1), ('retainers', 1), ('get', 1), ('it;', 1), ('every', 1), ('single', 1), ('next', 1), ('leastablaze', 1), ('night', 1), ('weird', 1), ('sucksbioterrorism', 1), ('think', 1), ('amp;', 1), ('possibility', 1), ('medical', 1), ('like', 1), ('impossible', 1), ('bioterrorism', 1), ('full', 1), ('mysteries', 1), ('transformation', 1), ('dont', 1)]"
6344,katiecool,"[('year', 1), ('th', 1), ('actually', 1), ('casualty', 1), ('began', 1), ('next', 1), ('september', 1), ('yearscasualty', 1), ('marks', 1), ('scriptettesar', 1), ('btw', 1)]"
2298,senior,"[('year', 1), ('ready', 1), ('attack', 1), ('im', 1), ('gonna', 1), ('lie', 1), ('kinda', 1), ('thursday', 2), ('anniversary', 2), ('th', 2), ('washington', 2), ('atomic', 2), ('japan', 2), ('schedule\x89ûbombing', 2), ('ever', 2), ('hiroshima', 2), ('official', 2), ('marks', 2), ('bombing', 2)]"
2297,lie,"[('year', 1), ('ready', 1), ('attack', 1), ('im', 1), ('gonna', 1), ('kinda', 1), ('senior', 1), ('cant', 1), ('crush', 1), ('stand', 1), ('wce', 1), ('even', 1), ('always', 1), ('explicitprettycrush', 1), ('tho', 1), ('still', 1)]"
231,used,"[('year', 1), ('quite', 1), ('wear', 1), ('better', 1), ('first', 1), ('retainers', 1), ('get', 1), ('it;', 1), ('every', 1), ('single', 1), ('next', 1), ('leastablaze', 1), ('night', 1), ('weird', 1), ('gave', 1), ('muslim', 1), ('officials', 1), ('attack', 1), ('obama', 1), ('weapon', 1), ('httptcoqiqdwdfgattack', 1), ('texas', 1), ('terrorist', 1), ('breaking', 1), ('pickup', 1), ('v', 1), ('lt', 1), ('l', 1), ('httptcoobkypch', 1), ('automatic', 1), ('wd', 1), ('avalanche', 1), ('chevrolet', 1), ('truck', 1), ('httptcodxirntdsrdavalanche', 1), ('b\x89û', 1), ('premium', 1), ('play', 1), ('got', 1), ('shit', 1), ('amp;', 1), ('remembered', 1), ('coolest', 1), ('burned', 1), ('ground', 1), ('one', 1), ('aint', 1), ('games', 1), ('new', 1), ('mcdonalds', 1), ('video', 1), ('cant', 1), ('kids', 1), ('watch', 1), ('alone', 1), ('filmcasualty', 1), ('casualty', 1), ('homealone', 1), ('home', 1), ('without', 1), ('telling', 1)]"
234,first,"[('year', 1), ('quite', 1), ('used', 1), ('wear', 1), ('better', 1), ('retainers', 1), ('get', 2), ('it;', 1), ('every', 1), ('single', 1), ('next', 1), ('leastablaze', 1), ('night', 1), ('weird', 1), ('naayf', 1), ('chandanee', 1), ('magu', 1), ('rammed', 1), ('everyone', 1), ('conf\x89ûaccident', 1), ('rt', 1), ('onto', 1), ('accident', 1), ('near', 1), ('turning', 1), ('years', 1), ('mma', 1), ('taxi', 1), ('turned', 1), ('halfway', 1), ('oyster', 1), ('shell', 1), ('carnegieaftershock', 1), ('gets', 1), ('second', 1), ('man', 1), ('andrew', 1), ('beat', 1), ('got', 3), ('im', 2), ('hao', 1), ('flawless', 1), ('gonna', 1), ('armageddon', 1), ('hsu', 1), ('tryarmageddon', 1), ('slightly', 1), ('thing', 1), ('fararmy', 1), ('intrigued', 1), ('army', 1), ('seeing', 1), ('whitewalkers', 1), ('asked', 1), ('moveitblight', 1), ('community', 1), ('zippoline', 1), ('one', 2), ('wants', 1), ('park', 1), ('use', 1), ('blight', 1), ('never', 1), ('parksboardfacts', 1), ('pc', 1), ('hearthstone', 1), ('httptcoabolxmhvyblizzard', 1), ('thoughts', 1), ('time', 4), ('playing', 1), ('cognizant', 1), ('blizzard', 1), ('activision', 1), ('httptcogknrpeqsblizzard', 1), ('news', 1), ('market', 1), ('technology', 1), ('solar', 1), ('greinke', 1), ('blown', 2), ('damn', 1), ('inningblownup', 1), ('almost', 2), ('later', 1), ('httpstcobufxmdblownup', 1), ('half', 3), ('day', 1), ('tweet', 2), ('dramatically', 1), ('majority', 1), ('civilians', 1), ('ground', 1), ('citys', 1), ('jet', 1), ('street', 1), ('killed', 1), ('plummetedbombed', 1), ('main', 1), ('bombed', 1), ('face', 1), ('thinking', 1), ('sorrow', 1), ('away', 1), ('shotcasualties', 1), ('laughing', 1), ('casualties', 3), ('tomorrow', 1), ('past', 1), ('throwin', 1), ('sharp', 2), ('women', 2), ('rise', 2), ('children', 2), ('afghanistan', 2), ('httptcoldywdydtcasualties', 1), ('httptcosqsergnicasualties', 1), ('rate', 1), ('olympic', 1), ('marines', 1), ('hit', 1), ('japan', 1), ('groups', 1), ('thomashcrown', 1), ('casualty', 3), ('grandfather', 1), ('set', 1), ('predictionscasualty', 1), ('operation', 1), ('via', 1), ('greenharvardcasualty', 1), ('rt', 1), ('major', 1), ('changes', 1), ('documenting', 1), ('climate', 1), ('httptcoqzdou', 1), ('greenharvard', 1), ('httptcogidgujcasualty', 1), ('kings', 1), ('lich', 1), ('block', 1), ('back', 1), ('hate', 1), ('reriellechan', 1), ('pretty', 1), ('sweet', 1), ('collided', 1), ('ask', 1), ('httptcoknomgpfizcollided', 1), ('selfie', 1), ('skh', 1), ('calumsoscrashed', 1), ('michaelsos', 1), ('crashed', 1), ('heard', 1), ('car', 2), ('ashtonsos', 1), ('radio', 1), ('lukesos', 1), ('sos', 1), ('crush', 2), ('made', 1), ('woman', 1), ('ever', 1), ('idk', 1), ('guy', 1), ('love', 1), ('remember', 1), ('pays', 1), ('lies', 1), ('curfew', 1), ('freedom', 1), ('like', 1), ('donthatecurfew', 1), ('sometimes', 1), ('though', 1), ('oldest', 1)]"
241,leastablaze,"[('year', 1), ('quite', 1), ('used', 1), ('wear', 1), ('better', 1), ('first', 1), ('retainers', 1), ('get', 1), ('it;', 1), ('every', 1), ('single', 1), ('next', 1), ('night', 1), ('weird', 1)]"
242,weird,"[('year', 1), ('quite', 1), ('used', 1), ('wear', 1), ('better', 1), ('first', 1), ('retainers', 1), ('get', 1), ('it;', 1), ('every', 1), ('single', 1), ('next', 1), ('leastablaze', 1), ('night', 1), ('lol', 1), ('look', 1), ('youre', 1), ('keep', 1), ('apparently', 1), ('fine', 1), ('people', 1), ('walkingbleeding', 1), ('well', 1), ('bleeding', 1)]"
239,single,"[('year', 1), ('quite', 1), ('used', 1), ('wear', 1), ('better', 1), ('first', 1), ('retainers', 1), ('get', 1), ('it;', 1), ('every', 1), ('next', 1), ('leastablaze', 1), ('night', 1), ('weird', 1), ('edwelchmusic', 1), ('hit', 1), ('check', 1), ('follow', 1), ('blazingblazing', 1), ('man', 1), ('unpacked', 1), ('photos', 1), ('sunsets', 1), ('timestack', 1), ('collapse', 1), ('httptcocasxcdfecollapse', 1), ('mesmerizing', 1), ('entire', 1), ('images', 1), ('blocking', 1), ('lane', 1), ('opp', 1), ('vehicle', 1), ('cambridge', 1), ('eb', 1), ('left', 1), ('hwy', 1), ('enroute', 1), ('collision', 1), ('east', 1), ('^agcollision', 1)]"
237,it;,"[('year', 1), ('quite', 1), ('used', 1), ('wear', 1), ('better', 1), ('first', 1), ('retainers', 1), ('get', 1), ('every', 1), ('single', 1), ('next', 1), ('leastablaze', 1), ('night', 1), ('weird', 1), ('burning', 1), ('captures', 1), ('removing', 1), ('httptcojpqlrunjj', 1), ('arsonist', 1), ('flag', 1), ('long', 1), ('ca', 1), ('beach', 1), ('man', 1), ('sought', 1), ('american', 1), ('home', 1), ('httptcojbpgkgowsiarsonist', 1), ('video', 1)]"
235,retainers,"[('year', 1), ('quite', 1), ('used', 1), ('wear', 1), ('better', 1), ('first', 1), ('get', 1), ('it;', 1), ('every', 1), ('single', 1), ('next', 1), ('leastablaze', 1), ('night', 1), ('weird', 1)]"
232,wear,"[('year', 1), ('quite', 1), ('used', 1), ('better', 1), ('first', 1), ('retainers', 1), ('get', 1), ('it;', 1), ('every', 1), ('single', 1), ('next', 1), ('leastablaze', 1), ('night', 1), ('weird', 1), ('eat', 1), ('drive', 1), ('fuck', 1), ('smoke', 1), ('green', 1), ('drink', 1), ('nice', 1), ('minkarsonist', 1), ('car', 1), ('good', 1)]"
6099,fightbushfires,"[('year', 1), ('planes', 1), ('went', 1), ('getting', 1), ('like', 1), ('water', 1), ('fires', 1), ('ohh', 1), ('bush', 1), ('spain', 1), ('every', 1), ('one', 1), ('time', 1), ('swimming', 1), ('dacherryontop', 1)]"
